lsoa_code,lad_code,region_code,country_code,latitude,longitude
E01001022,E09000008,E12000007,E92000001,51.3011749,-0.10924091428571428
E01001023,E09000008,E12000007,E92000001,51.32101471874999,-0.137190325
E01001024,E09000008,E12000007,E92000001,51.31993102678572,-0.14156610416666665
E01001025,E09000008,E12000007,E92000001,51.32013460784314,-0.15534123529411764
E01001026,E09000008,E12000007,E92000001,51.31676928571428,-0.15538576785714286
E01001027,E09000008,E12000007,E92000001,51.31168916666667,-0.14954665555555555
E01001028,E09000008,E12000007,E92000001,51.33291098913044,-0.14018194565217393
E01001029,E09000008,E12000007,E92000001,51.336095178571426,-0.12352890476190477
E01001030,E09000008,E12000007,E92000001,51.32936969230769,-0.13160834615384615
E01001031,E09000008,E12000007,E92000001,51.32382280645161,-0.13987698387096775
E01001032,E09000008,E12000007,E92000001,51.347216808510645,-0.08593829787234042
E01001033,E09000008,E12000007,E92000001,51.350409432432436,-0.10161435135135136
E01001034,E09000008,E12000007,E92000001,51.350043870967745,-0.09363519354838709
E01001035,E09000008,E12000007,E92000001,51.36418468965517,-0.08988337931034483
E01001036,E09000008,E12000007,E92000001,51.359882171875,-0.082273953125
E01001037,E09000008,E12000007,E92000001,51.3608202631579,-0.09631931578947368
E01001038,E09000008,E12000007,E92000001,51.36022072413793,-0.08991389655172413
E01001039,E09000008,E12000007,E92000001,51.354226249999996,-0.088688875
E01001040,E09000008,E12000007,E92000001,51.3563172368421,-0.0962128947368421
E01001041,E09000008,E12000007,E92000001,51.35456242,-0.10005362
E01001042,E09000008,E12000007,E92000001,51.37133058928571,-0.10296496428571429
E01001044,E09000008,E12000007,E92000001,51.36784905,-0.08605072500000001
E01001046,E09000008,E12000007,E92000001,51.37166188571429,-0.08298145714285715
E01001047,E09000008,E12000007,E92000001,51.366228292682926,-0.09573753658536585
E01001049,E09000008,E12000007,E92000001,51.37096972727272,-0.07402552272727272
E01001050,E09000008,E12000007,E92000001,51.373854615384616,-0.08436476923076924
E01001051,E09000008,E12000007,E92000001,51.355911588235294,-0.02134264705882353
E01001052,E09000008,E12000007,E92000001,51.35764828571428,-0.018031571428571428
E01001053,E09000008,E12000007,E92000001,51.349708954545456,-0.012901727272727271
E01001054,E09000008,E12000007,E92000001,51.35298836842105,-0.02284857894736842
E01001055,E09000008,E12000007,E92000001,51.35431928571428,-0.014319190476190477
E01001056,E09000008,E12000007,E92000001,51.35086764705882,-0.01602070588235294
E01001057,E09000008,E12000007,E92000001,51.34912861904762,-0.020223666666666668
E01001058,E09000008,E12000007,E92000001,51.3468826875,-0.03805325
E01001059,E09000008,E12000007,E92000001,51.346037263157896,-0.04454573684210526
E01001060,E09000008,E12000007,E92000001,51.3421996,-0.033625959999999996
E01001061,E09000008,E12000007,E92000001,51.34941403703704,-0.04719944444444445
E01001062,E09000008,E12000007,E92000001,51.373424054054055,-0.05585291891891892
E01001063,E09000008,E12000007,E92000001,51.37280606060606,-0.04881457575757576
E01001064,E09000008,E12000007,E92000001,51.358623844444445,-0.04330244444444444
E01001065,E09000008,E12000007,E92000001,51.351445576923076,-0.036494230769230765
E01001066,E09000008,E12000007,E92000001,51.34982922222222,-0.052541444444444446
E01001067,E09000008,E12000007,E92000001,51.32468896825397,-0.12012614285714286
E01001068,E09000008,E12000007,E92000001,51.3212907816092,-0.09842854022988506
E01001069,E09000008,E12000007,E92000001,51.32420375510204,-0.10885416326530611
E01001070,E09000008,E12000007,E92000001,51.31828386419753,-0.1125146913580247
E01001071,E09000008,E12000007,E92000001,51.31652068965518,-0.0871279827586207
E01001072,E09000008,E12000007,E92000001,51.31326636363636,-0.10238352272727273
E01001073,E09000008,E12000007,E92000001,51.332501657142856,-0.1174612857142857
E01001074,E09000008,E12000007,E92000001,51.32889316417911,-0.1230696119402985
E01001075,E09000008,E12000007,E92000001,51.32659571014493,-0.10525857971014493
E01001076,E09000008,E12000007,E92000001,51.34070910869565,-0.011579869565217392
E01001077,E09000008,E12000007,E92000001,51.344798764705885,-0.014998235294117646
E01001078,E09000008,E12000007,E92000001,51.34205511111111,-0.018887499999999998
E01001079,E09000008,E12000007,E92000001,51.34068052941176,-0.0036517647058823526
E01001080,E09000008,E12000007,E92000001,51.33880096153847,-0.01428973076923077
